year,state,ipse,n_mn,n_min,n_max,pop,r_mn,r_min,r_max,race_ethn
2013,NM,0,83.8,82,86,13389,6.258869221002315,6.12443050265143,6.423183210097842,Latinx
2013,TX,0,2255.2,2242,2267,183038,12.320938821446912,12.248822648848874,12.385406309072433,Latinx
2013,UT,0,60,59,61,7895,7.599746675110829,7.473084230525649,7.72640911969601,Latinx
2014,AK,0,4.8,3,8,721,6.657420249653259,4.160887656033287,11.095700416088766,Latinx
2014,AL,0,10.6,10,12,4348,2.437902483900644,2.2999080036798527,2.7598896044158234,Latinx
2014,HI,0,3.1,2,4,887,3.494926719278467,2.254791431792559,4.509582863585118,Latinx
2014,IN,0,157.1,155,159,7736,20.3076525336091,20.036194415718718,20.553257497414684,Latinx
2014,ME,0,20.5,16,27,210,97.61904761904762,76.1904761904762,128.57142857142856,Latinx
2014,MN,0,43.7,42,47,4826,9.05511811023622,8.702859510982181,9.738914214670535,Latinx
2014,MS,0,6.1,6,7,1327,4.596834966088922,4.52147701582517,5.275056518462698,Latinx
2014,NJ,0,165.7,161,170,24530,6.754993885038728,6.563391765185487,6.930289441500204,Latinx
2014,NM,0,85.8,82,89,13029,6.585309693760074,6.2936526210760615,6.830915649704505,Latinx
2014,TX,0,2364.1,2356,2377,186632,12.667173903724978,12.623772986411762,12.736293883149727,Latinx
2014,UT,0,54.6,53,56,7802,6.9982055883106895,6.793129966675211,7.177646757241733,Latinx
2015,AK,0,6.7,3,11,688,9.738372093023257,4.3604651162790695,15.988372093023257,Latinx
2015,AL,0,14.7,14,16,4403,3.338632750397456,3.179650238473768,3.6338859868271634,Latinx
2015,HI,0,1.7,1,3,897,1.89520624303233,1.1148272017837235,3.3444816053511706,Latinx
2015,IN,0,184.7,182,187,8222,22.46412065190951,22.13573339819995,22.743857942106544,Latinx
2015,ME,0,14.8,10,17,279,53.04659498207886,35.842293906810035,60.93189964157706,Latinx
2015,MN,0,47.8,45,50,4930,9.695740365111561,9.1277890466531435,10.141987829614605,Latinx
2015,MS,0,9.2,9,10,1429,6.438068579426172,6.298110566829951,6.997900629811057,Latinx
2015,NJ,0,182.1,178,187,24256,7.507420844327177,7.338390501319261,7.709432717678101,Latinx
2015,NM,0,81.7,79,87,13119,6.2276088116472295,6.021800442106867,6.631603018522753,Latinx
2015,TX,0,2561.8,2547,2573,190086,13.477057752806624,13.399198257630756,13.535978451858632,Latinx
2015,UT,0,82.7,82,85,8159,10.136046084078933,10.050251256281408,10.417943375413653,Latinx
2016,AK,0,10.2,6,15,697,14.634146341463413,8.60832137733142,21.520803443328553,Latinx
2016,AL,0,16.2,16,17,4632,3.49740932642487,3.454231433506045,3.6701208981001727,Latinx
2016,HI,0,0.5,0,1,922,0.5422993492407809,0,1.0845986984815619,Latinx
2016,IN,0,200.3,196,203,8385,23.88789505068575,23.375074537865235,24.209898628503282,Latinx
2016,ME,0,18.5,14,23,314,58.9171974522293,44.58598726114649,73.2484076433121,Latinx
2016,MN,0,69.7,67,78,5036,13.840349483717237,13.30420969023034,15.488482922954725,Latinx
2016,MS,0,12.7,12,15,1393,9.117013639626704,8.614501076812635,10.768126346015794,Latinx
2016,NJ,0,190.5,184,197,25910,7.352373600926283,7.101505210343497,7.603241991509069,Latinx
2016,NM,0,58,56,62,13053,4.4434229679001,4.290201486248372,4.749865931203555,Latinx
2016,TX,0,2726.5,2710,2733,189838,14.362245704232029,14.275329491461141,14.3964854244145,Latinx
2016,UT,0,70.5,69,72,8261,8.534075777750878,8.3524996973732,8.715651858128556,Latinx
2017,AK,0,7.3,5,10,728,10.027472527472527,6.868131868131868,13.736263736263735,Latinx
2017,AL,0,24.6,24,26,4596,5.3524804177545695,5.221932114882507,5.657093124456049,Latinx
2017,HI,0,3.3,3,5,891,3.7037037037037033,3.3670033670033668,5.611672278338944,Latinx
2017,IN,0,270.1,266,273,8153,33.12890960382681,32.62602722924077,33.484606893168156,Latinx
2017,ME,0,15.5,12,19,317,48.89589905362776,37.85488958990536,59.93690851735016,Latinx
2017,MN,0,30.7,26,35,4951,6.200767521712785,5.251464350636235,7.0692789335487785,Latinx
2017,MS,0,6.5,6,8,1311,4.958047292143402,4.576659038901602,6.102212051868802,Latinx
2017,NJ,0,249.5,245,252,26002,9.59541573725098,9.42235212675948,9.691562187524037,Latinx
2017,NM,0,60.9,58,64,12598,4.834100650896968,4.603905381806636,5.080171455786633,Latinx
2017,TX,0,2914.5,2887,2931,183072,15.919965915049815,15.769751791644818,16.010094389092817,Latinx
2017,UT,0,103.4,102,106,8327,12.417437252311759,12.249309475201153,12.729674552660022,Latinx
2018,AK,0,4,3,6,699,5.7224606580829755,4.291845493562231,8.583690987124463,Latinx
2018,AL,0,24.5,23,26,4434,5.525484889490302,5.187189896256202,5.863779882724403,Latinx
2018,HI,0,5.5,5,6,870,6.32183908045977,5.747126436781609,6.896551724137931,Latinx
2018,IN,0,305,303,307,8110,37.6078914919852,37.36128236744759,37.85450061652281,Latinx
2018,ME,0,8.1,1,12,300,27,3.3333333333333335,40,Latinx
2018,MN,0,32.2,29,35,5072,6.3485804416403795,5.717665615141956,6.900630914826498,Latinx
2018,MS,0,6.3,6,7,1347,4.677060133630289,4.4543429844097995,5.1967334818114335,Latinx
2018,NJ,0,246.3,240,253,25588,9.625605752696577,9.379396592152572,9.88744724089417,Latinx
2018,NM,0,64.1,61,69,12890,4.972847168347555,4.7323506594259115,5.3529868114817685,Latinx
2018,TX,0,2975.7,2956,3008,178658,16.65584524622463,16.545578703444573,16.836637598092445,Latinx
2018,UT,0,69.6,68,72,8200,8.48780487804878,8.292682926829269,8.78048780487805,Latinx
2019,AK,0,4.8,3,6,655,7.32824427480916,4.580152671755726,9.160305343511451,Latinx
2019,AL,0,21,21,21,4348,4.8298068077276914,4.8298068077276914,4.8298068077276914,Latinx
2019,HI,0,1.3,1,3,819,1.5873015873015872,1.221001221001221,3.663003663003663,Latinx
2019,IN,0,266.3,264,269,7690,34.62938881664499,34.330299089726914,34.980494148244475,Latinx
2019,ME,0,13.2,10,19,243,54.32098765432099,41.1522633744856,78.18930041152264,Latinx
2019,MN,0,36.7,34,39,5157,7.116540624394028,6.592980414969944,7.562536358347876,Latinx
2019,MS,0,6.2,6,8,1515,4.092409240924092,3.9603960396039604,5.2805280528052805,Latinx
2019,NJ,0,299.2,292,306,25449,11.75684702738811,11.473928248654172,12.024048096192384,Latinx
2019,NM,0,86.8,82,91,12499,6.944555564445156,6.560524841987359,7.280582446595727,Latinx
2019,TX,0,2929.4,2911,2945,179259,16.34171784959193,16.239073073039567,16.428742768842845,Latinx
2019,UT,0,99,97,102,8258,11.988374909178978,11.746185517074352,12.351658997335917,Latinx
2010,AK,0,50.5,47,53,6296,8.020965692503175,7.465057179161372,8.418043202033036,White
2010,AL,0,173.4,169,178,34309,5.054067445859688,4.9258212130927745,5.1881430528432775,White
2010,HI,0,4.2,4,6,2662,1.5777610818933132,1.5026296018031555,2.2539444027047333,White
2010,IN,0,1398,1390,1403,60990,22.921790457452044,22.79062141334645,23.003771110018036,White
2010,ME,0,182.8,175,193,12021,15.206721570584811,14.557857083437318,16.055236669162298,White
2010,MN,0,258.3,256,260,49822,5.184456665729999,5.138292320661556,5.2185781381718925,White
2010,MS,0,162.6,160,165,19665,8.268497330282226,8.13628273582507,8.390541571319604,White
2010,NJ,0,240.5,231,250,50229,4.788070636484899,4.598936869139342,4.977204403830457,White
2010,NM,0,37.4,37,38,7273,5.1423071634813695,5.087309225904029,5.224804069847381,White
2010,TX,0,1474.6,1461,1481,125509,11.74895824203842,11.64059947892183,11.799950601152108,White
2010,UT,0,226.7,224,230,40832,5.55201802507837,5.4858934169279,5.632836990595611,White
2011,AK,0,30.3,26,34,6500,4.661538461538462,4,5.230769230769231,White
2011,AL,0,166.4,161,171,34739,4.790005469357206,4.6345605803275856,4.922421485937995,White
2011,HI,0,8.1,8,9,2750,2.9454545454545453,2.9090909090909087,3.2727272727272725,White
2011,IN,0,1448.8,1441,1459,61458,23.57382277327606,23.446906830681115,23.739789775130983,White
2011,ME,0,216.9,205,228,11436,18.96642182581322,17.925848198670867,19.937040923399792,White
2011,MN,0,242.7,238,245,49202,4.932726311938539,4.837201739766676,4.979472379171578,White
2011,MS,0,187.2,185,189,19917,9.39900587437867,9.288547472008837,9.489380930863081,White
2011,NJ,0,201.1,196,210,49751,4.042129806436052,3.93961930413459,4.221020683001347,White
2011,NM,0,38.9,38,40,7322,5.312756077574433,5.189838841846489,5.462988254575253,White
2011,TX,0,1527,1513,1548,129207,11.8182451415171,11.709891878922969,11.980775035408298,White
2011,UT,0,263.3,262,265,39735,6.626399899333082,6.593683150874544,6.669183339625016,White
2012,AK,0,58,55,62,6033,9.61379081717222,9.11652577490469,10.276810873528923,White
2012,AL,0,184.4,178,193,34462,5.350821194359004,5.165109395856305,5.6003714235970055,White
2012,HI,0,7.8,7,9,2742,2.844638949671772,2.552881108679796,3.282275711159737,White
2012,IN,0,1249.1,1245,1255,61141,20.429826139579003,20.36276802800085,20.526324397703668,White
2012,ME,0,266.4,254,273,11534,23.096930813247788,22.02184844806659,23.66915207213456,White
2012,MN,0,320.7,316,325,49236,6.5135266877894225,6.418068080266472,6.6008611585019095,White
2012,MS,0,170.5,170,172,20017,8.51775990408153,8.49278113603437,8.59269620822301,White
2012,NJ,0,218.6,203,228,48135,4.5413939960527685,4.217305494962085,4.73667809286382,White
2012,NM,0,26.9,25,29,7199,3.7366300875121543,3.4727045422975413,4.0283372690651476,White
2012,TX,0,1484,1475,1508,129093,11.495588451736346,11.42587127109913,11.681500933435585,White
2012,UT,0,203.8,202,205,38635,5.2750097062249255,5.228419826582115,5.3060696259868,White
2013,AK,0,36.2,33,41,6285,5.759745425616547,5.250596658711217,6.523468575974542,White
2013,AL,0,168,164,174,33661,4.9909390689521995,4.872107186358099,5.169186892843349,White
2013,HI,0,9,9,9,2777,3.2409074540871443,3.2409074540871443,3.2409074540871443,White
2013,IN,0,1505.5,1503,1508,61000,24.680327868852462,24.639344262295083,24.721311475409834,White
2013,ME,0,279.6,270,293,11604,24.09513960703206,23.26783867631851,25.249913822819718,White
2013,MN,0,340.9,335,346,49301,6.914667045293198,6.794994016348553,7.01811322285552,White
2013,MS,0,232.4,230,234,19386,11.98803260084597,11.864231919942226,12.070566388115136,White
2013,NJ,0,251.3,242,259,47560,5.2838519764508,5.088309503784693,5.445752733389403,White
2013,NM,0,52.2,51,54,6918,7.545533391153513,7.372072853425846,7.805724197745013,White
2013,TX,0,1571.8,1557,1583,130583,12.03678886225619,11.923450985197155,12.12255806651708,White
2013,UT,0,235.6,233,237,39531,5.959879588171308,5.894108421239028,5.995294831904075,White
2014,AK,0,44.4,41,48,6399,6.938584153774027,6.407251132989529,7.501172058134084,White
2014,AL,0,260.1,256,263,34529,7.532798517188451,7.414057748559182,7.616785890121347,White
2014,HI,0,9.7,9,12,2756,3.519593613933236,3.265602322206096,4.354136429608127,White
2014,IN,0,1648.3,1645,1652,61040,27.003604193971167,26.949541284403672,27.06422018348624,White
2014,ME,0,334.2,325,344,11545,28.947596362061496,28.150714595062798,29.796448679081852,White
2014,MN,0,335.5,331,341,49871,6.727356579976339,6.637123779350724,6.837641114074311,White
2014,MS,0,253.1,251,255,19097,13.253390584908624,13.143425668953238,13.352882651725404,White
2014,NJ,0,240.3,233,246,47637,5.044398261855281,4.891156034175116,5.164053151961711,White
2014,NM,0,39.6,38,41,6711,5.900759946356728,5.662345403069588,6.1093726717329755,White
2014,TX,0,1771.6,1758,1786,134044,13.216555757810868,13.115096535465966,13.32398316970547,White
2014,UT,0,321.5,320,323,38876,8.26988373289433,8.231299516411152,8.308467949377508,White
2015,AK,0,47.8,43,53,6336,7.544191919191919,6.786616161616162,8.36489898989899,White
2015,AL,0,216.2,213,218,34654,6.238818029664685,6.146476597218214,6.290760085415825,White
2015,HI,0,13.5,13,14,2632,5.12917933130699,4.939209726443769,5.319148936170213,White
2015,IN,0,1911.1,1908,1914,60944,31.358296140719347,31.307429771593593,31.405880808611183,White
2015,ME,0,326.7,320,332,11373,28.725929833816934,28.13681526422228,29.191945836630616,White
2015,MN,0,440.7,437,444,49263,8.945862005967967,8.870754927633316,9.012849400158334,White
2015,MS,0,186,185,188,19225,9.674902470741223,9.622886866059819,9.77893368010403,White
2015,NJ,0,251.1,243,259,47425,5.294675803900896,5.123879810226674,5.461254612546125,White
2015,NM,0,42.7,40,44,6636,6.434599156118144,6.027727546714889,6.630500301386378,White
2015,TX,0,1995.9,1983,2017,134988,14.785758734109699,14.690194683971908,14.942068924645152,White
2015,UT,0,355.4,353,357,38580,9.212026956972524,9.149818558838776,9.253499222395023,White
2016,AK,0,63.4,59,69,6198,10.229106163278477,9.51919974185221,11.132623426911906,White
2016,AL,0,345.9,341,350,34339,10.073094731937445,9.93039983692012,10.192492501237659,White
2016,HI,0,22,22,22,2628,8.37138508371385,8.37138508371385,8.37138508371385,White
2016,IN,0,1980.9,1970,1995,60192,32.90968899521531,32.728601807549175,33.14393939393939,White
2016,ME,0,330.6,325,337,11359,29.104674707280573,28.611673562813625,29.66810458667136,White
2016,MN,0,558.5,552,564,49020,11.393308853529172,11.260709914320685,11.505507955936352,White
2016,MS,0,193.9,191,197,18924,10.246248150496724,10.09300359332065,10.410061297822871,White
2016,NJ,0,265.9,260,272,46880,5.671928327645051,5.546075085324232,5.802047781569966,White
2016,NM,0,22.9,21,26,6375,3.592156862745098,3.294117647058824,4.07843137254902,White
2016,TX,0,2116,2101,2127,133554,15.843778546505535,15.73146442637435,15.926142234601734,White
2016,UT,0,309.3,308,311,38090,8.120241533210816,8.086111840378052,8.164872669992125,White
2017,AK,0,43.7,40,49,5789,7.548799447227501,6.909656244601831,8.464328899637243,White
2017,AL,0,349,347,352,34296,10.176113832516911,10.117797993935152,10.26358759038955,White
2017,HI,0,24.3,24,26,2609,9.31391337677271,9.198926791874282,9.965504024530471,White
2017,IN,0,2671.7,2664,2682,59300,45.0539629005059,44.92411467116358,45.227655986509276,White
2017,ME,0,283.2,276,294,11122,25.463046214709582,24.815680632979678,26.434094587304443,White
2017,MN,0,221.8,215,231,48831,4.5421965554668144,4.402940754848354,4.7306014621859065,White
2017,MS,0,200.4,197,204,18778,10.672063052508255,10.491000106507615,10.863776760038343,White
2017,NJ,0,299.5,294,304,46683,6.415611678769573,6.297795771479982,6.512006512006511,White
2017,NM,0,29.3,27,31,6105,4.799344799344799,4.422604422604423,5.077805077805078,White
2017,TX,0,2103.9,2079,2123,130883,16.0746621027941,15.884415852326121,16.220593965602866,White
2017,UT,0,340.1,338,342,37370,9.100883061279102,9.044688252609046,9.151725983409152,White
2018,AK,0,35.3,33,39,5701,6.191896158568672,5.788458165234169,6.840905104367654,White
2018,AL,0,419.2,416,423,33218,12.619664037569992,12.5233307243061,12.734059847070865,White
2018,HI,0,15.4,15,16,2495,6.1723446893787575,6.012024048096192,6.412825651302605,White
2018,IN,0,2772.4,2766,2784,58982,47.004170763961895,46.895663083652636,47.2008409345224,White
2018,ME,0,231.7,223,241,11038,20.991121579996374,20.202935314368542,21.83366551911578,White
2018,MN,0,186,180,193,48814,3.8103822673823085,3.687466710369976,3.953783750563363,White
2018,MS,0,203,199,206,18017,11.267136593217517,11.045124049508798,11.433646000999056,White
2018,NJ,0,350.4,345,357,46312,7.566073587839004,7.449473138711348,7.708585247883918,White
2018,NM,0,26.4,24,28,5785,4.56352636127917,4.14866032843561,4.84010371650821,White
2018,TX,0,2205.6,2177,2225,123556,17.851014924406748,17.619540936903103,18.008028748098027,White
2018,UT,0,297.3,294,300,35871,8.288032115079034,8.19603579493184,8.363301831563101,White
2019,AK,0,31.7,29,36,5543,5.7189247699801555,5.231823922063865,6.494677972217211,White
2019,AL,0,259.6,258,262,32316,8.033172422329498,7.983661344225771,8.107439039485085,White
2019,HI,0,8.5,8,9,2508,3.3891547049441786,3.189792663476874,3.5885167464114835,White
2019,IN,0,2572.3,2566,2580,58596,43.89890094887023,43.79138507747969,44.03030923612533,White
2019,ME,0,255.6,248,262,11020,23.19419237749546,22.504537205081668,23.77495462794918,White
2019,MN,0,177.1,172,182,49845,3.5530143444678504,3.4506971611997193,3.651319089176447,White
2019,MS,0,174.9,172,177,17173,10.184592092237816,10.015722354859372,10.306877074477379,White
2019,NJ,0,420.9,416,426,45014,9.35042431243613,9.241569289554361,9.46372239747634,White
2019,NM,0,28.8,26,33,6017,4.786438424464019,4.321090244307795,5.484460694698354,White
2019,TX,0,2187.7,2181,2192,121412,18.01881197904655,17.963627977465162,18.0542285770764,White
2019,UT,0,291.9,289,298,35747,8.165720200296526,8.084594511427532,8.33636389067614,White
2010,AK,1,23.7,22,26,2600,9.115384615384615,8.461538461538462,10,AIAN
2010,AL,1,0,0,0,456,0,0,0,AIAN
2010,HI,1,7.2,5,10,101,71.2871287128713,49.504950495049506,99.00990099009901,AIAN
2010,IN,1,1.1,1,2,431,2.552204176334107,2.320185614849188,4.640371229698376,AIAN
2010,ME,1,5.4,3,8,171,31.578947368421055,17.543859649122805,46.783625730994146,AIAN
2010,MN,1,27,27,27,1933,13.967925504397309,13.967925504397309,13.967925504397309,AIAN
2010,MS,1,1,1,1,349,2.865329512893983,2.865329512893983,2.865329512893983,AIAN
2010,NJ,1,3.1,1,6,1033,3.000968054211036,0.968054211035818,5.808325266214908,AIAN
2010,NM,1,16.5,16,17,4178,3.949258018190522,3.829583532790809,4.068932503590235,AIAN
2010,TX,1,15.2,14,18,4459,3.408836061897286,3.1397174254317113,4.036779546983628,AIAN
2010,UT,1,0,0,0,1042,0,0,0,AIAN
2011,AK,1,23.8,23,24,3090,7.702265372168284,7.44336569579288,7.766990291262136,AIAN
2011,AL,1,0.1,0,1,301,0.33222591362126247,0,3.3222591362126246,AIAN
2011,HI,1,0.6,0,2,171,3.5087719298245617,0,11.695906432748536,AIAN
2011,IN,1,0.4,0,1,355,1.1267605633802817,0,2.8169014084507045,AIAN
2011,ME,1,8.8,5,12,152,57.89473684210527,32.89473684210526,78.94736842105263,AIAN
2011,MN,1,28.2,28,29,2508,11.24401913875598,11.164274322169058,11.562998405103668,AIAN
2011,MS,1,0,0,0,300,0,0,0,AIAN
2011,NJ,1,2,1,5,604,3.3112582781456954,1.6556291390728477,8.27814569536424,AIAN
2011,NM,1,12.9,12,14,4590,2.8104575163398695,2.6143790849673203,3.0501089324618733,AIAN
2011,TX,1,12.6,11,14,2834,4.446012702893437,3.8814396612561755,4.940014114326042,AIAN
2011,UT,1,2,2,2,1404,1.4245014245014245,1.4245014245014245,1.4245014245014245,AIAN
2012,AK,1,23.6,22,25,2966,7.956844234659475,7.417397167902899,8.428860418071476,AIAN
2012,AL,1,0,0,0,330,0,0,0,AIAN
2012,HI,1,9.3,8,11,155,60.00000000000001,51.61290322580645,70.96774193548387,AIAN
2012,IN,1,4.2,4,5,404,10.396039603960396,9.900990099009901,12.376237623762377,AIAN
2012,ME,1,9,5,12,175,51.42857142857143,28.57142857142857,68.57142857142857,AIAN
2012,MN,1,38.4,38,40,2264,16.96113074204947,16.78445229681979,17.6678445229682,AIAN
2012,MS,1,0,0,0,314,0,0,0,AIAN
2012,NJ,1,1.6,0,3,592,2.7027027027027026,0,5.0675675675675675,AIAN
2012,NM,1,31.3,30,32,4470,7.002237136465324,6.7114093959731544,7.158836689038032,AIAN
2012,TX,1,14.1,12,18,3068,4.595827900912647,3.911342894393742,5.867014341590613,AIAN
2012,UT,1,7,7,7,1575,4.444444444444445,4.444444444444445,4.444444444444445,AIAN
2013,AK,1,28.9,27,30,2868,10.07670850767085,9.414225941422595,10.460251046025103,AIAN
2013,AL,1,0,0,0,330,0,0,0,AIAN
2013,HI,1,6.3,6,7,172,36.627906976744185,34.883720930232556,40.697674418604656,AIAN
2013,IN,1,1,1,1,331,3.0211480362537766,3.0211480362537766,3.0211480362537766,AIAN
2013,ME,1,7.9,2,11,170,46.470588235294116,11.76470588235294,64.70588235294119,AIAN
2013,MN,1,59.2,59,60,2218,26.690712353471596,26.60054102795311,27.051397655545536,AIAN
2013,MS,1,0,0,0,441,0,0,0,AIAN
2013,NJ,1,2.2,0,4,615,3.577235772357724,0,6.504065040650406,AIAN
2013,NM,1,24.5,23,26,4847,5.054672993604291,4.745203218485661,5.364142768722922,AIAN
2013,TX,1,8.4,7,10,3143,2.6726057906458798,2.2271714922048997,3.181673560292714,AIAN
2013,UT,1,4.1,4,5,1529,2.6814911706998035,2.616088947024199,3.2701111837802483,AIAN
2014,AK,1,34.7,33,37,2809,12.353150587397652,11.747953008187968,13.171947312210753,AIAN
2014,AL,1,0,0,0,351,0,0,0,AIAN
2014,HI,1,7.8,5,11,131,59.541984732824424,38.16793893129771,83.96946564885496,AIAN
2014,IN,1,0,0,0,332,0,0,0,AIAN
2014,ME,1,12.6,9,15,189,66.66666666666667,47.61904761904761,79.36507936507937,AIAN
2014,MN,1,68,68,68,2158,31.51065801668211,31.51065801668211,31.51065801668211,AIAN
2014,MS,1,1,1,1,374,2.6737967914438503,2.6737967914438503,2.6737967914438503,AIAN
2014,NJ,1,1.9,1,4,595,3.1932773109243695,1.680672268907563,6.722689075630252,AIAN
2014,NM,1,24,21,26,4975,4.824120603015076,4.2211055276381915,5.226130653266331,AIAN
2014,TX,1,12,11,14,3088,3.8860103626943006,3.562176165803109,4.533678756476683,AIAN
2014,UT,1,6.5,6,8,1364,4.765395894428153,4.398826979472141,5.865102639296188,AIAN
2015,AK,1,52.9,49,58,2750,19.236363636363635,17.81818181818182,21.09090909090909,AIAN
2015,AL,1,0,0,0,391,0,0,0,AIAN
2015,HI,1,3.5,2,5,99,35.35353535353535,20.202020202020204,50.505050505050505,AIAN
2015,IN,1,0.1,0,1,315,0.31746031746031744,0,3.1746031746031744,AIAN
2015,ME,1,10.4,8,18,218,47.706422018348626,36.69724770642202,82.56880733944955,AIAN
2015,MN,1,78.1,78,79,2194,35.59708295350957,35.55150410209663,36.007292616226074,AIAN
2015,MS,1,1,1,1,405,2.4691358024691357,2.4691358024691357,2.4691358024691357,AIAN
2015,NJ,1,0.5,0,2,651,0.7680491551459293,0,3.0721966205837172,AIAN
2015,NM,1,40.7,38,43,4659,8.735780210345567,8.15625670744795,9.229448379480575,AIAN
2015,TX,1,13,12,15,3036,4.281949934123847,3.952569169960474,4.940711462450593,AIAN
2015,UT,1,6.4,6,7,1364,4.69208211143695,4.398826979472141,5.131964809384164,AIAN
2016,AK,1,57.2,54,61,2775,20.61261261261261,19.45945945945946,21.98198198198198,AIAN
2016,AL,1,0.1,0,1,391,0.2557544757033248,0,2.557544757033248,AIAN
2016,HI,1,2.9,2,5,93,31.18279569892473,21.505376344086024,53.763440860215056,AIAN
2016,IN,1,5.5,5,7,316,17.40506329113924,15.822784810126583,22.151898734177216,AIAN
2016,ME,1,7.5,4,11,201,37.31343283582089,19.90049751243781,54.72636815920398,AIAN
2016,MN,1,81.1,81,82,2151,37.703393770339375,37.65690376569038,38.12180381218038,AIAN
2016,MS,1,1.2,1,2,429,2.797202797202797,2.331002331002331,4.662004662004662,AIAN
2016,NJ,1,0.7,0,2,595,1.176470588235294,0,3.361344537815126,AIAN
2016,NM,1,39.8,36,42,4328,9.195933456561923,8.317929759704251,9.704251386321626,AIAN
2016,TX,1,6.9,5,11,3241,2.1289725393397103,1.54273372415921,3.3940141931502623,AIAN
2016,UT,1,8.1,8,9,1290,6.27906976744186,6.2015503875969,6.976744186046512,AIAN
2017,AK,1,122.3,118,128,2748,44.50509461426492,42.94032023289665,46.57933042212518,AIAN
2017,AL,1,1,1,1,368,2.717391304347826,2.717391304347826,2.717391304347826,AIAN
2017,HI,1,3.7,3,6,86,43.02325581395349,34.883720930232556,69.76744186046511,AIAN
2017,IN,1,2.6,2,4,308,8.441558441558442,6.493506493506494,12.987012987012989,AIAN
2017,ME,1,5,3,7,198,25.252525252525253,15.151515151515152,35.35353535353535,AIAN
2017,MN,1,264.1,262,269,2129,124.04884922498826,123.06247064349459,126.35039924847347,AIAN
2017,MS,1,1.1,1,2,385,2.8571428571428577,2.5974025974025974,5.194805194805195,AIAN
2017,NJ,1,0.6,0,2,640,0.9375,0,3.125,AIAN
2017,NM,1,40.6,39,42,4053,10.01727115716753,9.622501850481125,10.362694300518134,AIAN
2017,TX,1,10.7,9,12,3168,3.377525252525252,2.840909090909091,3.787878787878788,AIAN
2017,UT,1,9.3,9,10,1162,8.00344234079174,7.74526678141136,8.605851979345955,AIAN
2018,AK,1,112.7,110,116,2406,46.84123025768911,45.7190357439734,48.21280133000831,AIAN
2018,AL,1,1,1,1,482,2.074688796680498,2.074688796680498,2.074688796680498,AIAN
2018,HI,1,8.2,8,9,100,81.99999999999999,80,90,AIAN
2018,IN,1,5.1,5,6,462,11.038961038961038,10.822510822510822,12.987012987012989,AIAN
2018,ME,1,3.7,2,5,168,22.023809523809526,11.904761904761903,29.76190476190476,AIAN
2018,MN,1,260.2,258,262,1625,160.12307692307692,158.76923076923077,161.23076923076923,AIAN
2018,MS,1,1.1,1,2,304,3.618421052631579,3.289473684210526,6.578947368421052,AIAN
2018,NJ,1,0.7,0,2,995,0.7035175879396984,0,2.0100502512562817,AIAN
2018,NM,1,38.1,31,42,3322,11.468994581577364,9.331727874774232,12.642986152919928,AIAN
2018,TX,1,12.7,12,15,4746,2.6759376316898438,2.5284450063211126,3.1605562579013906,AIAN
2018,UT,1,24.4,24,26,1044,23.37164750957854,22.988505747126435,24.904214559386972,AIAN
2019,AK,1,100.5,99,103,2304,43.619791666666664,42.96875,44.704861111111114,AIAN
2019,AL,1,1,1,1,555,1.8018018018018018,1.8018018018018018,1.8018018018018018,AIAN
2019,HI,1,5.8,5,8,97,59.793814432989684,51.546391752577314,82.47422680412372,AIAN
2019,IN,1,6.3,6,8,509,12.37721021611002,11.787819253438114,15.717092337917483,AIAN
2019,ME,1,6.2,3,12,148,41.891891891891895,20.27027027027027,81.08108108108108,AIAN
2019,MN,1,219,216,225,1427,153.468815697267,151.3665031534688,157.67344078486335,AIAN
2019,MS,1,0,0,0,304,0,0,0,AIAN
2019,NJ,1,1.6,1,3,1089,1.4692378328741966,0.9182736455463728,2.7548209366391188,AIAN
2019,NM,1,55.9,52,63,3060,18.26797385620915,16.99346405228758,20.58823529411765,AIAN
2019,TX,1,9.6,8,12,5282,1.8174933737220749,1.5145778114350623,2.271866717152594,AIAN
2019,UT,1,28.4,28,30,1049,27.073403241182078,26.692087702573883,28.598665395614873,AIAN
2010,AK,1,1.1,1,2,778,1.4138817480719794,1.2853470437017993,2.5706940874035986,Asian/PI
2010,AL,1,0,0,0,895,0,0,0,Asian/PI
2010,HI,1,73.3,70,80,13753,5.329746237184613,5.089798589398677,5.8169126735984875,Asian/PI
2010,IN,1,0.1,0,1,1848,0.05411255411255411,0,0.5411255411255411,Asian/PI
2010,ME,1,0.4,0,1,188,2.127659574468085,0,5.319148936170213,Asian/PI
2010,MN,1,8,8,8,4369,1.8310826276035705,1.8310826276035705,1.8310826276035705,Asian/PI
2010,MS,1,2,2,2,396,5.050505050505051,5.050505050505051,5.050505050505051,Asian/PI
2010,NJ,1,4.4,3,7,10943,0.4020835237137897,0.2741478570775838,0.639678333181029,Asian/PI
2010,NM,1,1,1,1,464,2.155172413793103,2.155172413793103,2.155172413793103,Asian/PI
2010,TX,1,6.8,6,10,15876,0.42831947593852354,0.3779289493575208,0.6298815822625347,Asian/PI
2010,UT,1,0,0,0,1636,0,0,0,Asian/PI
2011,AK,1,2.1,2,3,723,2.904564315352697,2.7662517289073305,4.149377593360996,Asian/PI
2011,AL,1,0,0,0,794,0,0,0,Asian/PI
2011,HI,1,77.2,76,79,14395,5.362973254602292,5.279610976033345,5.488016672455713,Asian/PI
